PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,
PR4645,45A4-C1D0,03-02-2021,3,2,2,3,1,4,3,2,
PR4646,DB6B-88DA,03-02-2021,5,3,2,3,0,5,5,4,
PR4647,151D-1FF2,04-02-2021,5,3,4,1,0,2,4,4,
PR4648,5476-CA0D,04-02-2021,5,2,2,1,3,2,3,2,
PR4649,D696-9D82,04-02-2021,5,2,5,2,0,5,4,3,
PR465,B48C-47D0,17-01-2015,4,2,2,3,3,4,3,2,
PR4650,1453-D3D8,05-02-2021,5,3,4,2,3,4,3,3,
PR4651,F80F-29CB,05-02-2021,3,4,4,1,1,5,4,4,
PR4652,3DCC-7FA4,06-02-2021,5,5,2,1,1,2,3,2,
PR4653,C96F-0F3B,07-02-2021,4,2,5,3,1,2,5,5,
PR4654,EE39-C8F2,07-02-2021,5,2,3,3,0,5,3,3,
PR4655,DF63-0D3C,07-02-2021,5,4,3,1,2,2,4,4,
PR4656,B995-E5CE,07-02-2021,4,3,4,3,0,4,3,3,
PR4657,9DFE-1FD5,08-02-2021,5,3,4,2,1,2,5,4,
PR4658,0D1B-DEC2,09-02-2021,4,5,4,1,1,4,5,5,
PR4659,B407-ABCA,09-02-2021,5,5,4,3,3,5,5,4,
PR466,6DEB-F440,17-01-2015,3,4,5,1,2,3,5,4,
PR4660,5818-560C,09-02-2021,4,4,3,1,0,2,3,3,
PR4661,DB6C-3B2F,10-02-2021,5,5,5,1,2,5,5,5,
PR4662,8ED3-4377,10-02-2021,4,5,4,2,0,2,4,4,
PR4663,279C-7342,11-02-2021,3,2,4,3,1,4,4,4,
PR4664,83FD-F920,11-02-2021,5,2,2,3,1,4,5,5,
PR4665,B2D6-A355,11-02-2021,5,2,3,3,1,5,3,3,
PR4666,7D2D-3831,11-02-2021,4,3,2,1,0,3,3,2,
PR4667,626A-9377,12-02-2021,3,2,5,2,2,3,3,2,
PR4668,0CF8-1EBD,12-02-2021,3,3,3,1,2,4,5,4,
PR4669,388D-DB68,12-02-2021,3,4,4,3,1,2,4,3,
PR467,32AE-C02F,18-01-2015,5,2,5,1,2,2,4,3,
PR4670,6828-1F30,12-02-2021,4,5,5,1,1,2,5,5,
PR4671,AE73-B863,12-02-2021,5,2,2,3,1,2,3,2,
PR4672,0DBC-596E,13-02-2021,4,4,5,1,3,2,5,4,
PR4673,55B1-3712,13-02-2021,4,4,5,1,3,3,5,5,
PR4674,5A04-0EB4,14-02-2021,5,4,3,3,0,3,5,5,
PR4675,97F4-0B14,14-02-2021,3,2,5,1,3,2,4,4,
PR4676,F1B6-31B7,14-02-2021,4,2,3,1,0,2,4,4,
PR4677,C8FA-B6FE,14-02-2021,3,2,2,2,0,5,4,3,
PR4678,3261-373A,15-02-2021,5,4,5,1,0,5,3,2,
PR4679,5021-95FC,16-02-2021,3,5,3,2,1,3,3,2,
PR468,8A6B-AD5C,18-01-2015,4,2,3,2,0,4,3,2,
PR4680,B97B-73D7,16-02-2021,3,2,2,2,1,4,5,4,
PR4681,D351-C7E4,16-02-2021,4,4,4,1,2,2,5,4,
PR4682,EEA0-C109,16-02-2021,5,2,2,2,0,4,5,5,
PR4683,3C7D-86ED,17-02-2021,3,3,3,1,2,3,5,4,
PR4684,2219-56CA,19-02-2021,5,3,4,1,3,3,5,4,
PR4685,8FB2-4CE0,19-02-2021,5,4,5,2,1,5,4,4,
PR4686,B437-FCF8,19-02-2021,4,4,2,2,1,5,3,3,
PR4687,5237-1B85,20-02-2021,4,4,2,3,3,5,5,5,
PR4688,F968-671C,20-02-2021,3,5,5,2,0,3,5,4,
PR4689,F997-FE6C,20-02-2021,3,4,3,3,1,2,5,5,
PR469,8D34-EBDF,18-01-2015,5,2,3,1,0,5,4,3,
PR4690,CED0-8D31,20-02-2021,5,5,5,1,2,3,5,5,
PR4691,5B08-EF96,21-02-2021,5,4,5,2,0,4,3,2,
PR4692,E348-E12B,21-02-2021,3,4,4,3,0,3,4,3,
PR4693,8ACE-C5CE,21-02-2021,4,4,5,1,0,3,4,3,
PR4694,C6A8-4E8A,21-02-2021,5,2,4,3,1,5,3,3,
PR4695,63DA-AA21,22-02-2021,4,5,4,1,0,3,5,4,
PR4696,7DA1-A202,22-02-2021,3,3,2,2,1,3,3,2,
PR4697,2E25-987F,22-02-2021,3,4,2,2,1,3,5,5,
PR4698,200B-1979,23-02-2021,5,2,3,1,2,4,3,2,
PR4699,C016-FA12,24-02-2021,5,2,2,3,0,3,3,2,
PR47,279C-7342,13-02-2013,4,5,2,1,0,3,5,5,
PR470,8BAB-B4A6,18-01-2015,3,3,2,2,2,3,4,3,
PR4700,7816-BF57,24-02-2021,4,1,3,3,2,2,3,2,
PR4701,D6D2-184B,24-02-2021,3,1,4,3,1,2,4,4,
PR4702,DB54-E47D,24-02-2021,4,4,3,2,1,1,4,3,
PR4703,3560-C117,25-02-2021,2,1,4,3,3,1,3,3,
PR4704,1914-B934,25-02-2021,4,2,3,3,1,4,3,2,
PR4705,596B-33F4,26-02-2021,1,2,1,3,1,3,4,3,
PR4706,E7A6-33A3,26-02-2021,5,3,3,2,3,4,3,3,
PR4707,0CFA-28A3,26-02-2021,5,3,4,1,0,5,4,4,
PR4708,00D4-DD53,27-02-2021,5,4,5,3,0,2,4,4,
PR4709,7749-B277,27-02-2021,3,2,2,1,1,3,3,3,
PR471,6FE1-C8A8,19-01-2015,5,5,4,1,3,4,5,5,
PR4710,7823-0217,27-02-2021,4,2,4,1,0,4,4,4,
PR4711,6E7B-D50D,27-02-2021,5,3,5,2,0,5,5,4,
PR4712,82B4-8569,27-02-2021,3,5,2,2,0,2,5,5,
PR4713,17AD-99F5,28-02-2021,4,2,2,1,0,2,5,4,
PR4714,CC8A-0B1F,28-02-2021,3,3,4,3,1,2,3,2,
PR4715,DE22-FB63,28-02-2021,3,4,4,1,1,3,4,3,
PR4716,A366-C17A,28-02-2021,4,4,3,2,0,5,4,4,
PR4717,6EDB-94B7,28-02-2021,4,2,3,3,0,5,4,4,
PR4718,93B1-6510,28-02-2021,1,1,4,1,2,1,4,4,
PR4719,EACC-D1F6,01-03-2021,2,3,4,2,0,4,4,4,
PR472,EB8F-204D,19-01-2015,4,2,5,1,1,5,5,5,
PR4720,21B3-8491,01-03-2021,4,3,3,1,0,4,4,3,
PR4721,ABB5-0B95,01-03-2021,4,2,1,1,0,1,3,3,
PR4722,C57E-6E4F,02-03-2021,3,3,2,3,1,3,4,3,
PR4723,CC2F-670E,02-03-2021,1,2,3,3,1,3,4,4,
PR4724,FD0B-7B0A,02-03-2021,3,2,2,1,1,4,4,3,
PR4725,0322-D46B,02-03-2021,4,2,3,1,1,3,3,2,
PR4726,03D3-AA88,02-03-2021,4,4,5,3,0,2,5,4,
PR4727,6819-65F3,02-03-2021,5,3,3,3,2,5,4,4,
PR4728,06B9-B79D,03-03-2021,4,5,4,3,1,4,3,2,
PR4729,5AA7-C7BA,03-03-2021,4,4,5,2,1,2,5,5,
PR473,606E-A262,20-01-2015,5,5,3,1,1,3,3,2,
PR4730,70CB-4A9B,03-03-2021,3,5,5,1,2,4,3,3,
PR4731,1054-9C3B,04-03-2021,4,4,2,3,2,4,4,4,
PR4732,155B-42BE,04-03-2021,5,4,5,1,2,4,4,3,
PR4733,5222-EBE1,04-03-2021,5,3,3,3,1,4,3,2,
PR4734,B1EC-849B,04-03-2021,5,4,3,1,0,4,5,4,
PR4735,468A-E249,04-03-2021,4,5,2,2,1,4,3,3,
PR4736,36E1-3DDF,04-03-2021,3,3,4,1,2,5,5,4,
PR4737,8567-5B27,05-03-2021,5,5,5,3,1,5,3,2,
PR4738,D970-9F5E,05-03-2021,4,2,2,2,0,3,4,3,
PR4739,EAB1-2EB2,05-03-2021,5,2,2,1,0,5,5,4,
PR474,D4D5-27FB,23-01-2015,3,5,4,2,0,5,4,4,
PR4740,ACD5-5FA2,05-03-2021,5,5,3,2,2,3,4,4,
PR4741,E7F5-0AD1,05-03-2021,5,3,3,3,0,2,5,5,
PR4742,ABC2-0036,05-03-2021,3,1,4,3,2,2,3,2,
PR4743,7EE7-2C43,06-03-2021,3,1,2,2,1,2,3,2,
PR4744,D954-6402,06-03-2021,3,4,2,1,3,1,5,5,
PR4745,73CF-4956,06-03-2021,1,3,4,2,1,3,5,5,
PR4746,E3B6-49F8,06-03-2021,1,2,4,1,2,4,5,5,
PR4747,5F5B-83B1,06-03-2021,2,4,4,3,2,2,3,3,
PR4748,54D0-5A71,06-03-2021,3,2,5,2,1,2,4,3,
PR4749,D86B-2E5E,07-03-2021,3,4,3,2,1,5,3,2,
PR475,9C71-61AE,23-01-2015,3,3,4,3,0,2,3,3,
PR4750,4B6E-3C21,08-03-2021,4,2,5,1,0,5,3,2,
PR4751,40A9-8EB0,08-03-2021,5,3,3,3,1,5,5,5,
PR4752,0C23-26DD,08-03-2021,5,2,2,2,0,4,5,4,
PR4753,1BCC-100B,08-03-2021,3,4,3,1,1,2,3,3,
PR4754,B005-602F,09-03-2021,3,4,4,2,0,5,4,4,
PR4755,F72B-49FF,09-03-2021,4,5,4,3,2,5,4,3,
PR4756,A161-29FC,09-03-2021,4,3,3,2,0,5,3,2,
PR4757,4A0E-9958,10-03-2021,5,2,5,1,1,5,4,4,
PR4758,CFE3-312D,10-03-2021,4,5,5,1,1,2,5,5,
PR4759,34FB-D8F3,10-03-2021,4,5,4,1,1,4,4,4,
PR476,8AAD-FAFB,24-01-2015,3,5,3,1,1,2,4,4,
PR4760,68FB-06A7,12-03-2021,3,4,5,1,1,3,5,5,
PR4761,56A5-271B,12-03-2021,3,2,4,3,2,2,4,3,
PR4762,B3FE-D332,12-03-2021,3,3,5,2,1,5,5,4,
PR4763,4F28-CFAF,13-03-2021,3,4,5,1,1,5,3,3,
PR4764,7C80-94E0,13-03-2021,3,4,5,3,2,4,5,4,
PR4765,8233-2483,13-03-2021,5,2,3,2,1,4,4,3,
PR4766,5F4E-EE5A,13-03-2021,4,5,4,3,1,3,5,5,
PR4767,3C31-30CB,13-03-2021,5,4,5,2,1,4,4,3,
PR4768,A7BB-F5A7,14-03-2021,4,4,5,1,1,5,4,4,
PR4769,D383-714B,14-03-2021,5,5,2,1,1,3,4,4,
PR477,20BA-5868,24-01-2015,4,3,5,2,0,5,4,4,
PR4770,4500-37EB,15-03-2021,4,4,4,2,1,5,4,3,
PR4771,528C-3E0D,15-03-2021,3,3,3,1,1,3,4,4,
PR4772,D077-169C,16-03-2021,3,4,3,1,1,5,5,4,
PR4773,B44E-8AEE,16-03-2021,5,2,4,3,0,4,4,4,
PR4774,5381-86E4,16-03-2021,3,2,2,2,3,3,4,3,
PR4775,BC5E-3B7B,16-03-2021,5,3,2,1,2,3,5,4,
PR4776,9727-BC84,17-03-2021,4,3,5,1,1,3,5,5,
PR4777,DA8E-9496,17-03-2021,5,4,2,1,0,5,4,3,
PR4778,DEC5-9319,17-03-2021,5,5,2,3,2,3,3,2,
PR4779,88B8-EB84,18-03-2021,3,4,4,2,0,5,3,2,
PR478,45D7-5C8A,25-01-2015,4,3,5,3,1,4,4,4,
PR4780,9C57-828C,18-03-2021,4,3,5,2,1,2,3,3,
PR4781,7961-A93B,18-03-2021,3,4,3,1,1,5,5,5,
PR4782,284C-8CB0,19-03-2021,5,3,3,3,2,3,5,5,
PR4783,59F5-F57D,20-03-2021,3,3,3,3,1,4,5,5,
PR4784,25F5-0EAF,20-03-2021,2,3,2,2,0,2,5,4,
PR4785,40CC-6231,20-03-2021,3,1,2,1,2,1,3,3,
PR4786,8F38-A4DD,20-03-2021,1,1,1,2,0,3,3,2,
PR4787,E1B4-9AA1,21-03-2021,3,3,4,3,1,1,3,2,
PR4788,CCE7-36ED,21-03-2021,4,3,2,3,1,1,4,4,
PR4789,E399-E4F6,21-03-2021,5,4,4,3,0,2,3,3,
PR479,B4E1-4A3E,26-01-2015,5,5,2,1,0,3,4,3,
PR4790,3CD6-5587,22-03-2021,5,4,3,3,1,3,4,4,
PR4791,BAFA-86DF,22-03-2021,4,4,4,3,0,5,5,4,
PR4792,C6D7-A568,22-03-2021,4,5,2,2,1,3,4,4,
PR4793,4862-E40F,22-03-2021,4,2,3,3,1,3,4,3,
PR4794,5160-53BD,23-03-2021,4,2,3,3,1,4,4,3,
PR4795,81FF-8D6C,23-03-2021,2,3,2,3,2,2,5,4,
PR4796,0846-2064,23-03-2021,3,1,1,1,1,2,4,4,
PR4797,78C8-02B8,23-03-2021,2,1,1,3,1,4,4,4,
PR4798,84E7-02D4,24-03-2021,4,1,3,2,0,2,5,5,
PR4799,6010-A052,24-03-2021,4,2,3,3,0,3,4,3,
PR48,83FD-F920,13-02-2013,4,3,4,1,0,4,3,2,
PR480,6125-FEC8,27-01-2015,4,2,4,3,1,5,4,3,
PR4800,5634-9D10,24-03-2021,3,4,4,2,2,2,4,3,
PR4801,E6F7-EF68,24-03-2021,4,3,5,2,1,5,5,5,
PR4802,5F2E-A68B,25-03-2021,4,5,3,1,2,4,4,3,
PR4803,E442-1FEE,25-03-2021,4,3,2,1,3,5,5,5,
PR4804,4FAC-96CB,25-03-2021,4,3,1,1,2,2,4,4,
PR4805,4FBA-4591,25-03-2021,2,1,4,1,1,4,4,3,
PR4806,6176-3BEE,26-03-2021,2,4,2,3,1,2,4,4,
PR4807,47A0-559B,26-03-2021,1,1,2,1,1,2,3,3,
PR4808,A954-6310,26-03-2021,2,2,2,2,1,3,4,4,
PR4809,C525-8BB9,26-03-2021,4,3,2,2,0,5,4,3,
PR481,5A0B-7F31,29-01-2015,4,2,4,3,0,4,4,4,
PR4810,9AAB-DCD0,27-03-2021,5,3,4,2,0,4,5,5,
PR4811,9412-7AA6,27-03-2021,3,5,2,1,1,3,3,3,
PR4812,184D-06FF,27-03-2021,5,2,2,1,0,4,4,4,
PR4813,00E4-3D60,28-03-2021,5,3,3,3,0,3,4,3,
PR4814,DD1E-583D,28-03-2021,5,3,2,1,1,2,5,5,
PR4815,03C5-51AD,29-03-2021,5,5,5,3,1,4,3,3,
PR4816,8BCA-723F,29-03-2021,5,2,5,1,0,2,5,5,
PR4817,BFAF-1ED1,29-03-2021,5,2,3,2,1,3,4,4,
PR4818,8FD9-AA59,30-03-2021,5,2,5,3,1,2,4,3,
PR4819,86E2-73D1,30-03-2021,3,1,2,2,0,3,5,5,
PR482,E4F4-11B9,29-01-2015,5,2,4,3,1,2,5,4,
PR4820,C520-6F2B,30-03-2021,2,1,2,1,1,1,3,3,
PR4821,A53B-DF3C,30-03-2021,1,1,3,2,0,2,3,2,
PR4822,D933-AAC4,30-03-2021,1,3,3,3,1,4,5,5,
PR4823,A105-470B,31-03-2021,4,1,2,2,2,4,4,4,
PR4824,0210-E0D8,01-04-2021,3,3,5,3,2,4,4,4,
PR4825,07B2-D67A,01-04-2021,3,3,4,1,1,2,5,5,
PR4826,819A-2C9C,01-04-2021,4,4,3,1,0,2,4,4,
PR4827,2D85-ABDD,01-04-2021,3,5,5,2,1,2,4,4,
PR4828,B6EC-313E,02-04-2021,5,4,3,3,0,4,5,4,
PR4829,05F0-6F7B,02-04-2021,3,3,4,2,1,3,3,3,
PR483,98EE-8547,30-01-2015,5,2,2,3,2,2,4,3,
PR4830,1424-0B0C,02-04-2021,3,2,4,1,3,2,5,4,
PR4831,6653-BD41,03-04-2021,1,4,4,2,1,4,3,3,
PR4832,B49A-7D79,03-04-2021,4,3,1,3,2,4,4,4,
PR4833,20CA-404E,03-04-2021,2,1,2,3,0,4,5,4,
PR4834,0D8F-C0F3,04-04-2021,5,2,2,1,0,2,3,2,
PR4835,1799-5B3F,04-04-2021,3,2,5,3,0,3,5,5,
PR4836,3B11-DF28,04-04-2021,3,4,5,2,1,4,5,4,
PR4837,C95C-CE06,04-04-2021,4,5,4,1,0,2,3,3,
PR4838,076F-8AA3,05-04-2021,4,3,5,3,1,5,3,2,
PR4839,EDF2-2659,05-04-2021,4,2,3,1,0,3,4,4,
PR484,041A-31B0,30-01-2015,5,5,3,3,0,5,3,3,
PR4840,676C-C884,05-04-2021,4,5,3,3,2,3,5,4,
PR4841,95D7-1CE9,07-04-2021,4,4,3,3,2,4,4,3,
PR4842,2BD8-20A6,07-04-2021,4,5,2,3,1,2,4,4,
PR4843,B013-7D0C,08-04-2021,5,4,4,2,0,2,5,4,
PR4844,531D-788E,08-04-2021,4,2,4,2,3,4,5,5,
PR4845,8EA4-9179,08-04-2021,4,1,1,3,1,2,4,4,
PR4846,61E2-6540,08-04-2021,3,2,2,2,0,1,4,3,
PR4847,AEDB-BB62,09-04-2021,4,4,1,3,0,4,4,4,
PR4848,F430-0404,09-04-2021,3,3,4,2,1,4,3,3,
PR4849,8733-BC3C,09-04-2021,2,3,2,2,1,1,5,5,
PR485,7279-6591,31-01-2015,5,3,4,2,0,5,5,4,
PR4850,0BAF-7454,09-04-2021,4,4,1,2,0,3,3,2,
PR4851,152E-8DB1,10-04-2021,2,1,1,3,0,3,4,3,
PR4852,1A7C-19DB,10-04-2021,4,2,4,3,1,1,4,4,
PR4853,489B-14EC,10-04-2021,3,2,1,1,0,1,5,4,
PR4854,D7F8-1775,10-04-2021,4,5,5,2,2,5,4,4,
PR4855,9071-14B2,10-04-2021,4,4,2,1,1,2,3,2,
PR4856,52CC-3E9E,11-04-2021,3,5,5,1,1,2,3,2,
PR4857,A531-8159,11-04-2021,5,5,4,2,3,5,4,3,
PR4858,21C8-00EC,11-04-2021,4,3,5,2,1,4,5,4,
PR4859,8373-07C6,11-04-2021,4,5,5,1,1,2,3,3,
PR486,EEFC-DEC7,31-01-2015,5,2,2,2,1,2,4,3,
PR4860,C5C2-985F,12-04-2021,5,5,5,1,1,3,4,4,
PR4861,CDFB-6A08,12-04-2021,5,5,5,1,1,4,3,2,
PR4862,5C03-1009,12-04-2021,5,3,3,1,1,4,3,3,
PR4863,E899-A860,12-04-2021,4,4,4,3,1,2,4,3,
PR4864,EE91-1A9C,13-04-2021,4,3,1,3,0,2,4,3,
PR4865,7CFC-C4DA,13-04-2021,2,4,1,1,1,3,4,3,
PR4866,CF2F-8CA3,13-04-2021,1,4,2,2,2,3,3,2,
PR4867,AC19-7EE7,14-04-2021,2,1,2,3,3,4,3,2,
PR4868,7A98-768E,15-04-2021,3,2,3,2,0,3,4,3,
PR4869,C3C0-349E,15-04-2021,3,4,3,3,3,2,3,2,
PR487,1180-BEC9,01-02-2015,3,5,3,2,0,4,4,4,
PR4870,96F4-896C,15-04-2021,5,5,3,2,2,2,4,4,
PR4871,B52E-BF41,15-04-2021,4,5,5,3,0,4,4,4,
PR4872,5D69-D350,16-04-2021,3,4,2,3,2,2,3,2,
PR4873,4BE1-4A7B,16-04-2021,3,5,3,3,2,5,3,2,
PR4874,10E9-4C86,16-04-2021,3,2,3,2,0,4,5,4,
PR4875,6661-FA04,16-04-2021,4,3,4,1,0,5,3,3,
PR4876,AB81-A3A0,17-04-2021,5,2,2,3,0,2,3,2,
PR4877,9D01-8A02,17-04-2021,4,4,2,1,1,2,4,4,
PR4878,6151-4A92,17-04-2021,4,2,3,3,0,5,5,4,
PR4879,6BE1-09FB,17-04-2021,5,2,3,2,0,3,4,3,
PR488,EE04-1533,01-02-2015,4,2,5,2,3,3,4,3,
PR4880,EE7E-F5AC,17-04-2021,5,3,3,3,0,4,5,5,
PR4881,FD3F-5255,18-04-2021,5,3,5,1,0,2,5,4,
PR4882,2D25-CAE8,18-04-2021,5,5,2,1,1,3,4,4,
PR4883,C661-6A1C,19-04-2021,3,3,3,2,0,5,3,3,
PR4884,C025-B8B6,19-04-2021,4,1,1,1,0,2,4,4,
PR4885,5BDE-7102,19-04-2021,2,4,2,3,1,4,5,4,
PR4886,9528-AA17,20-04-2021,1,3,3,3,2,3,4,3,
PR4887,F9C6-39E2,20-04-2021,1,4,2,1,0,2,4,3,
PR4888,4188-C61D,21-04-2021,2,3,1,2,1,4,4,4,
PR4889,DFE3-6FA7,21-04-2021,3,2,2,1,1,4,3,3,
PR489,B50B-5A18,02-02-2015,4,3,3,3,0,4,5,4,
PR4890,7335-4656,21-04-2021,4,2,2,2,0,4,5,4,
PR4891,ACF7-5B99,21-04-2021,4,5,4,3,0,4,5,4,
PR4892,E503-C500,21-04-2021,3,4,5,3,3,4,4,4,
PR4893,49B2-0364,22-04-2021,3,5,3,2,1,3,3,3,
PR4894,920B-7B40,22-04-2021,3,3,2,2,0,5,4,3,
PR4895,A11D-324A,22-04-2021,3,5,4,3,2,2,5,4,
PR4896,D754-4CDF,22-04-2021,3,2,4,3,0,4,4,3,
PR4897,B5C6-A760,22-04-2021,4,3,2,3,1,5,5,5,
PR4898,51A4-EA6E,23-04-2021,3,3,2,3,0,2,4,3,
PR4899,A4A4-F49C,23-04-2021,4,4,2,2,0,2,5,4,
PR49,626A-9377,14-02-2013,4,5,3,1,1,4,3,2,
PR490,8CF6-3079,03-02-2015,3,5,3,2,2,3,3,2,
PR4900,23FC-93A5,23-04-2021,2,2,1,1,1,4,4,4,
PR4901,924E-1035,23-04-2021,3,4,3,3,0,1,3,2,
PR4902,1147-7E2F,24-04-2021,2,2,2,2,1,3,4,4,
PR4903,A31A-A90C,24-04-2021,3,3,4,2,3,2,5,4,
PR4904,B8C3-5E0A,24-04-2021,4,3,2,3,1,4,3,2,
PR4905,0626-7020,24-04-2021,3,5,4,3,2,4,4,3,
PR4906,7EF0-2BF4,24-04-2021,4,5,2,1,1,5,5,5,
PR4907,1EEB-ABF7,25-04-2021,5,4,3,3,1,5,4,3,
PR4908,D529-0BC2,26-04-2021,5,4,3,3,1,5,3,3,
PR4909,4971-33F9,26-04-2021,1,2,4,1,1,1,3,3,
PR491,D7EE-56FC,03-02-2015,5,4,4,3,1,3,3,2,
PR4910,1AC8-361F,27-04-2021,2,1,3,3,2,4,3,2,
PR4911,D93A-CC98,27-04-2021,3,4,1,3,1,1,4,4,
PR4912,EE63-4E57,27-04-2021,3,2,4,2,1,4,4,3,
PR4913,F1BD-033D,27-04-2021,3,4,3,3,1,3,4,3,
PR4914,05CD-292D,27-04-2021,5,2,5,3,0,5,4,4,
PR4915,4DDB-A84D,27-04-2021,3,3,2,1,1,2,3,2,
PR4916,7B96-B655,27-04-2021,4,2,5,3,1,3,5,5,
PR4917,C79A-E5E1,28-04-2021,5,3,5,1,1,4,5,4,
PR4918,5D73-961A,28-04-2021,5,2,5,2,1,5,3,2,
PR4919,A1B4-5481,29-04-2021,5,2,5,1,2,4,5,4,
PR492,62A3-DEA7,04-02-2015,5,2,4,1,1,5,3,2,
PR4920,D49C-096C,29-04-2021,3,4,5,1,2,2,5,4,
PR4921,2F04-931F,29-04-2021,3,5,4,3,3,3,5,4,
PR4922,380E-44B4,29-04-2021,3,2,3,3,2,3,4,4,
PR4923,5639-70C0,29-04-2021,5,3,5,1,2,2,3,3,
PR4924,327B-F6D3,30-04-2021,4,3,2,3,1,4,3,3,
PR4925,B148-55FB,30-04-2021,5,2,5,3,2,4,3,3,
PR4926,354B-3BC6,30-04-2021,4,2,3,3,3,3,5,5,
PR4927,1472-9F69,01-05-2021,3,5,3,2,0,3,3,3,
PR4928,59DB-8465,01-05-2021,5,5,3,2,0,2,5,4,
PR4929,ADB8-7B07,01-05-2021,3,3,4,3,1,5,3,2,
PR493,586E-5C14,04-02-2015,4,5,3,2,0,4,4,3,
PR4930,D92F-63AD,01-05-2021,5,3,3,1,3,4,4,4,
PR4931,D31B-BEF8,02-05-2021,5,5,4,3,0,4,3,2,
PR4932,565B-C207,02-05-2021,3,3,2,1,2,5,3,2,
PR4933,B90D-4BEF,02-05-2021,3,4,5,3,3,2,4,3,
PR4934,13E5-2F17,03-05-2021,4,2,3,3,1,4,3,3,
PR4935,ADF8-AD57,03-05-2021,4,4,3,2,2,2,3,3,
PR4936,ED5D-E9D8,03-05-2021,4,1,3,1,0,2,5,5,
PR4937,FB1D-5A51,03-05-2021,3,4,4,3,1,3,3,3,
PR4938,FE2B-3DC7,04-05-2021,2,4,3,2,3,3,5,5,
PR4939,F3D0-41D1,04-05-2021,1,2,2,2,1,3,5,4,
PR494,E151-8C7D,04-02-2015,4,3,5,1,1,5,3,2,
PR4940,11AE-3E4D,04-05-2021,4,4,2,1,0,3,3,3,
PR4941,2CA8-4E1B,05-05-2021,4,1,2,3,1,3,3,2,
PR4942,08E4-D3D5,05-05-2021,4,1,4,3,2,3,5,5,
PR4943,D2BE-E6F6,05-05-2021,4,2,2,2,0,3,4,3,
PR4944,E8B6-8BAE,06-05-2021,5,5,2,3,1,4,3,2,
PR4945,291F-B604,07-05-2021,5,4,5,2,2,3,4,4,
PR4946,692B-7152,07-05-2021,4,2,3,2,3,3,3,2,
PR4947,5A65-768A,07-05-2021,4,5,3,2,0,2,4,3,
PR4948,4657-FE18,08-05-2021,4,4,2,1,2,3,5,5,
PR4949,4C41-7F73,08-05-2021,3,3,5,2,0,4,4,3,
PR495,8EE9-E86D,05-02-2015,5,5,4,2,3,5,3,3,
PR4950,E28D-424B,09-05-2021,3,5,4,3,2,5,5,5,
PR4951,7B47-C915,09-05-2021,5,4,5,1,1,4,3,3,
PR4952,28F4-8367,09-05-2021,3,3,2,1,1,2,5,4,
PR4953,A848-F98B,10-05-2021,5,3,3,1,2,3,3,2,
PR4954,DA4C-7F2E,10-05-2021,3,3,2,3,3,3,5,5,
PR4955,1C87-44CB,11-05-2021,3,5,3,3,1,3,5,5,
PR4956,41FE-D257,11-05-2021,4,2,2,1,3,4,5,5,
PR4957,A690-3D5D,11-05-2021,4,5,5,3,0,5,5,4,
PR4958,42CC-040A,12-05-2021,3,4,3,1,2,5,3,2,
PR4959,C9FF-3A25,12-05-2021,4,5,2,1,2,3,4,3,
PR496,F3CD-9B5B,05-02-2015,3,5,4,2,3,5,4,3,
PR4960,BE93-0736,12-05-2021,3,3,5,1,2,3,3,2,
PR4961,BBD0-FB7D,12-05-2021,4,2,4,3,1,5,4,4,
PR4962,1F0F-458C,13-05-2021,4,3,2,2,0,3,4,4,
PR4963,A184-3B30,13-05-2021,5,3,4,3,1,5,5,5,
PR4964,801C-89BF,13-05-2021,5,2,5,1,0,4,3,3,
PR4965,C8BC-3B77,13-05-2021,4,2,2,2,1,2,4,4,
PR4966,ECC7-B638,13-05-2021,5,2,3,3,0,3,3,3,
PR4967,DE6C-86FC,14-05-2021,4,4,4,1,0,4,4,3,
PR4968,1C57-5F2A,14-05-2021,4,2,2,1,3,5,5,4,
PR4969,E676-215C,14-05-2021,5,4,2,3,2,3,3,2,
PR497,AD0D-E79F,05-02-2015,5,3,4,1,2,3,5,5,
PR4970,0A05-3943,15-05-2021,4,4,4,2,1,4,4,3,
PR4971,9F65-F612,15-05-2021,4,4,3,3,2,2,3,3,
PR4972,64D6-0D5F,15-05-2021,3,4,5,2,1,3,3,2,
PR4973,26DF-1241,15-05-2021,5,2,4,2,1,2,5,5,
PR4974,2BCE-F73C,15-05-2021,3,2,2,1,3,4,5,4,
PR4975,6B5B-8080,15-05-2021,3,4,2,1,1,4,3,2,
PR4976,9D3C-DA45,16-05-2021,4,5,5,2,0,5,5,5,
PR4977,FAD6-EAA3,16-05-2021,4,3,3,3,2,3,5,5,
PR4978,2523-EFD4,17-05-2021,3,5,3,2,2,2,3,3,
PR4979,3A20-7C3E,17-05-2021,3,5,2,3,0,5,3,3,
PR498,D8B3-30D2,05-02-2015,5,4,2,1,0,2,3,2,
PR4980,3CFD-6622,17-05-2021,5,5,5,2,2,5,3,2,
PR4981,4D59-B831,18-05-2021,3,4,5,1,0,5,5,4,
PR4982,5060-A677,18-05-2021,3,4,5,2,0,5,3,3,
PR4983,A2D0-E2D2,18-05-2021,3,5,5,1,1,3,4,4,
